"id","filename","ident","name","type","frequency_khz","latitude_deg","longitude_deg","elevation_ft","iso_country","dme_frequency_khz","dme_channel","dme_latitude_deg","dme_longitude_deg","dme_elevation_ft","slaved_variation_deg","magnetic_variation_deg","usageType","power","associated_airport"
91141,"Namibe_NDB_AO","MO","Namibe","NDB",358,-15.261099815368652,12.144100189208984,,"AO",,,,,,,-9.316,"BOTH","MEDIUM","FNMO"
91142,"Moosonee_NDB_CA","MO","Moosonee","NDB",224,51.28229904174805,-80.62789916992188,,"CA",,,,,,,-12.538,"BOTH","MEDIUM","CYMO"
91143,"Trapen_NDB_CL","MO","Trapen","NDB",325,-41.525001525878906,-73.0969009399414,,"CL",,,,,,,9.499,"TERMINAL","MEDIUM","SCTE"
91144,"Moorea_NDB_PF","MO","Moorea","NDB",378,-17.478300094604492,-149.7740020751953,10,"PF",,,,,,,12.434,"TERMINAL","MEDIUM","NTTM"
91145,"Muko_Muko_NDB_ID","MO","Muko Muko","NDB",249,-2.550189971923828,101.10199737548828,16,"ID",,,,,,,-0.115,"BOTH","MEDIUM","WIPU"
91146,"Mombasa_NDB_KE","MO","Mombasa","NDB",267,-4.033010005950928,39.61520004272461,,"KE",,,,,,,-1.144,"BOTH","HIGH","HKMO"
91147,"Astana_NDB_KZ","MO","Astana","NDB",318,50.98419952392578,71.40779876708984,,"KZ",,,,,,,9.193,"BOTH","MEDIUM","UACC"
91148,"Monrovia_Roberts_NDB_LR","MO","Monrovia Roberts","NDB",372,6.242869853973389,-10.353300094604492,31,"LR",,,,,,,-8.058,"BOTH","MEDIUM","GLRB"
91149,"Mopti_Ambodedjo_NDB_ML","MO","Mopti/Ambodedjo","NDB",395,14.51099967956543,-4.087890148162842,,"ML",,,,,,,-3.48,"TERMINAL","MEDIUM",
91150,"Mohyliv_Podilskyi_NDB_UA","MO","Mohyliv Podilskyi","NDB",406,48.444698333740234,27.836599349975586,,"UA",,,,,,,5.179,"TERMINAL","HIGH",
91151,"Wisle_NDB_US","MO","Wisle","NDB",248,30.76059913635254,-88.30280303955078,,"US",,,,,,,-0.47,"LO","MEDIUM","KMOB"
91152,"Wowar_NDB_US","MO","Wowar","NDB",367,37.57310104370117,-120.8550033569336,115,"US",,,,,,,14.27,"TERMINAL","LOW","KMOD"
91153,"Melo_NDB_UY","MO","Melo","NDB",274,-32.3400993347168,-54.223899841308594,,"UY",,,,,,,-11.464,"LO","LOW","SUMO"
91154,"Manapouri_NDB-DME_NZ","MO","Manapouri","NDB-DME",346,-45.49689865112305,167.71800231933594,687,"NZ",117800,"125X",,,,,24.001,"BOTH","LOW","NZMO"
91155,"Taszar_TACAN_HU","MOB","Taszar","TACAN",114200,46.39699935913086,17.91950035095215,526,"HU",114200,"089X",,,,2.001,3.023,"BOTH","LOW","LHTA"
91156,"Modesto_VOR-DME_US","MOD","Modesto","VOR-DME",114600,37.62730026245117,-120.95800018310547,90,"US",114600,"093X",,,,17.001,14.289,"BOTH","HIGH","KMOD"
91157,"Munster_DME_DE","MOD","Munster","DME",114050,52.13800048828125,7.687240123748779,207,"DE",114050,"087Y",,,,,0.235,"TERMINAL","LOW","EDDG"
91158,"Oyama_VOR-DME_JP","MOE","Oyama","VOR-DME",108650,34.07099914550781,139.56100463867188,63,"JP",108650,"023Y",,,,-5.007,-6.233,"BOTH","HIGH","RJTQ"
91159,"Momote_NDB-DME_PG","MOE","Momote","NDB-DME",212,-2.06141996383667,147.42599487304688,85,"PG",113500,"082X",,,,,5.204,"BOTH","HIGH","AYMO"
91160,"Maumere_VOR-DME_ID","MOF","Maumere","VOR-DME",114500,-8.645689964294434,122.24199676513672,115,"ID",114500,"092X",,,,2.011,2.061,"BOTH","HIGH","WATC"
91161,"Mount_Magnet_NDB_AU","MOG","Mount Magnet","NDB",395,-28.064199447631836,117.84400177001953,,"AU",,,,,,,0.25,"BOTH","MEDIUM","YMOG"
91162,"Montague_NDB_US","MOG","Montague","NDB",404,41.72719955444336,-122.48200225830078,2620,"US",,,,,,,15.517,"TERMINAL","LOW",
91163,"Morichal_NDB_VE","MOI","Morichal","NDB",300,8.821419715881348,-63.09199905395508,,"VE",,,,,,,-13.15,"LO","MEDIUM","SVNX"
91164,"Montijo_TACAN_PT","MOJ","Montijo","TACAN",110000,38.70880126953125,-9.033220291137695,66,"PT",110000,"037X",,,,,-3.567,"BOTH","HIGH","LPMT"
91165,"Mojkovac_NDB_RS","MOJ","Mojkovac","NDB",308,42.94459915161133,19.57550048828125,,"RS",,,,,,,3.058,"BOTH","LOW",
91166,"Bordj_Mokhtar_VOR_DZ","MOK","Bordj Mokhtar","VOR",113000,21.380800247192383,0.9521420001983643,,"DZ",,,,,,,-1.318,"BOTH","HIGH",
91167,"Bordj_Mokhtar_NDB_DZ","MOK","Bordj Mokhtar","NDB",304,21.372299194335938,0.9196360111236572,,"DZ",,,,,,,-1.323,"BOTH","MEDIUM",
91168,"Montebello_VOR-DME_US","MOL","Montebello","VOR-DME",115300,37.9005012512207,-79.10690307617188,3460,"US",115300,"100X",,,,-5.001,-8.569,"BOTH","MEDIUM",
91169,"Puerto_Montt_VOR-DME_CL","MON","Puerto Montt","VOR-DME",115700,-41.42919921875,-73.09190368652344,285,"CL",115700,"104X",,,,11.007,9.467,"BOTH","HIGH","SCTE"
91170,"Monastir_VOR-DME_TN","MON","Monastir","VOR-DME",113100,35.75490188598633,10.748100280761719,32,"TN",113100,"078X",,,,-0.207,1.159,"BOTH","HIGH","DTMB"
91171,"Monticello_VOR-DME_US","MON","Monticello","VOR-DME",111600,33.56209945678711,-91.7156982421875,280,"US",111600,"053X",,,,4.001,1.177,"LO","MEDIUM",
91172,"Geralds_NDB_MS","MON","Geralds","NDB",215,16.792800903320312,-62.19309997558594,550,"MS",,,,,,,-14.139,"LO","LOW","TRPG"
91173,"Mt_Pleasant_VOR-DME_US","MOP","Mt Pleasant","VOR-DME",110600,43.622798919677734,-84.73729705810547,752,"US",110600,"043X",,,,-5.001,-6.039,"LO","MEDIUM",
91174,"Mcintosh_NDB_US","MOQ","Mcintosh","NDB",263,31.83049964904785,-81.50980377197266,,"US",,,,,,,-5.489,"TERMINAL","LOW",
91175,"Moree_NDB_AU","MOR","Moree","NDB",392,-29.497299194335938,149.8520050048828,,"AU",,,,,,,10.484,"BOTH","LOW","YMOR"
91176,"Moro_NDB-DME_PG","MOR","Moro","NDB-DME",164,-6.362870216369629,143.25399780273438,2750,"PG",114600,"093X",,,,,5.061,"BOTH","LOW","AYMR"
91177,"Mosjoen_TACAN_NO","MOS","Mosjoen","TACAN",113900,65.87770080566406,13.308500289916992,2105,"NO",113900,"086X",,,,1.007,2.35,"BOTH","HIGH","ENMS"
91178,"Mostaganem_VOR-DME_DZ","MOS","Mostaganem","VOR-DME",112200,35.89860153198242,0.13638900220394135,732,"DZ",112200,"059X",,,,,-0.58,"BOTH","HIGH","DA14"
91179,"Moses_Point_VOR-DME_US","MOS","Moses Point","VOR-DME",116300,64.69650268554688,-162.0709991455078,14,"US",116300,"110X",,,,19.002,15.349,"LO","MEDIUM","MOS"
91180,"Mostaganem_NDB_DZ","MOS","Mostaganem","NDB",334,35.90919876098633,0.13722200691699982,,"DZ",,,,,,,-0.598,"BOTH","MEDIUM","DA14"
91181,"Minot_VORTAC_US","MOT","Minot","VORTAC",117100,48.26029968261719,-101.28700256347656,1691,"US",117100,"118X",,,,13.001,7.501,"BOTH","HIGH","KMOT"
91182,"Montana_VOR-DME_CH","MOT","Montana","VOR-DME",115850,46.31340026855469,7.503330230712891,4456,"CH",115850,"105Y",,,,0.007,0.369,"BOTH","MEDIUM","LSGS"
91183,"Moulins_VOR-DME_FR","MOU","Moulins","VOR-DME",116700,46.7067985534668,3.6316699981689453,699,"FR",116700,"114X",,,,-2.007,-0.294,"BOTH","HIGH",
91184,"Moulins_NDB_FR","MOU","Moulins","NDB",324,46.70589828491211,3.6308600902557373,,"FR",,,,,,,-0.294,"BOTH","MEDIUM",
91185,"Mombasa_VOR-DME_KE","MOV","Mombasa","VOR-DME",112300,-3.9485299587249756,39.6427001953125,200,"KE",112300,"070X",,,,-1.001,-1.129,"BOTH","HIGH","HKMO"
91186,"Monclova_VOR-DME_MX","MOV","Monclova","VOR-DME",117900,26.95549964904785,-101.47100067138672,1864,"MX",117900,"126X",,,,8.001,6.597,"BOTH","HIGH","MMMV"
91187,"Morris_VOR-DME_US","MOX","Morris","VOR-DME",109600,45.565799713134766,-95.96920013427734,1132,"US",109600,"033X",,,,5.001,3.324,"LO","LOW",
91188,"Moz_NDB_BR","MOZ","Moz","NDB",285,-1.7503299713134766,-52.23379898071289,53,"BR",,,,,,,-18.254,"BOTH","MEDIUM","SNMZ"
91189,"Maripasoula_NDB_GF","MP","Maripasoula","NDB",385,3.657180070877075,-54.0359992980957,,"GF",,,,,,,-17.287,"LO","MEDIUM",
91190,"Mount_Pleasant_NDB_FK","MP","Mount Pleasant","NDB",380,-51.82419967651367,-58.47129821777344,,"FK",,,,,,,4.128,"BOTH","MEDIUM","EGYP"
91191,"Sumenep_NDB_ID","MP","Sumenep","NDB",200,-7.024199962615967,113.88999938964844,10,"ID",,,,,,,1.295,"BOTH","MEDIUM","WART"
91192,"Mokpo_NDB_KR","MP","Mokpo","NDB",267,34.757598876953125,126.38200378417969,23,"KR",,,,,,,-6.533,"BOTH","MEDIUM","RKJM"
91193,"Malampaya_(Shell_Oil_Platform)_NDB_PH","MP","Malampaya (Shell Oil Platform)","NDB",315,11.861499786376953,119.31400299072266,,"PH",,,,,,,-0.441,"TERMINAL","MEDIUM",
91194,"Mariepskop_NDB_ZA","MP","Mariepskop","NDB",297,-24.541400909423828,30.869400024414062,6324,"ZA",,,,,,,-16.257,"BOTH","MEDIUM",
91195,"Mary_NDB_TM","MP","Mary","NDB",439,37.57170104980469,61.89970016479492,,"TM",,,,,,,4.01,"BOTH","MEDIUM","UTAM"
91196,"Durazno_NDB_UY","MP","Durazno","NDB",298,-33.34320068359375,-56.4911994934082,305,"UY",,,,,,,-9.239,"TERMINAL","LOW","SUDU"
91197,"Minnipa_NDB_AU","MPA","Minnipa","NDB",200,-32.843299865722656,135.1479949951172,,"AU",,,,,,,6.262,"BOTH","LOW","YMPA"
91198,"Meridian_NDB_US","MPA","Meridian","NDB",238,43.60340118408203,-116.53900146484375,2459,"US",,,,,,,15.019,"TERMINAL","LOW",
91199,"Matsuyama_VOR-DME_JP","MPE","Matsuyama","VOR-DME",116300,33.8129997253418,132.71800231933594,64,"JP",116300,"110X",,,,-6.007,-6.513,"BOTH","HIGH","RJOM"
91200,"Philadelphia_NDB_US","MPE","Philadelphia","NDB",219,32.798500061035156,-89.12460327148438,440,"US",,,,,,,-0.277,"LO","LOW",
91201,"Progreso_NDB_MX","MPG","Progreso","NDB",280,21.273399353027344,-89.7136001586914,18,"MX",,,,,,,1.172,"BOTH","MEDIUM","MMMD"
91202,"Morrilton_NDB_US","MPJ","Morrilton","NDB",410,35.11869812011719,-92.92520141601562,,"US",,,,,,,2.009,"TERMINAL","LOW",
91203,"Bangui_M_Poko_VOR-DME_CF","MPK","Bangui M Poko","VOR-DME",117300,4.376140117645264,18.525400161743164,1208,"CF",117300,"120X",,,,,-0.292,"BOTH","HIGH","FEFF"
91204,"Mc_Pherson_NDB_US","MPR","Mc Pherson","NDB",227,38.34830093383789,-97.68730163574219,1490,"US",,,,,,,5.098,"TERMINAL","LOW",
91205,"Montpelier_VOR-DME_US","MPV","Montpelier","VOR-DME",110800,44.08549880981445,-72.44940185546875,2080,"US",110800,"045X",,,,-16.001,-15.172,"LO","MEDIUM",
91206,"Mt.pPeasant_NDB_US","MPZ","Mt.pPeasant","NDB",212,40.94279861450195,-91.5093002319336,783,"US",,,,,,,0.197,,,
91207,"Miyako_NDB_JP","MQ","Miyako","NDB",209,39.8557014465332,141.9459991455078,,"JP",,,,,,,-8.008,"TERMINAL","MEDIUM",
91208,"Miquelon_NDB_PM","MQ","Miquelon","NDB",402,47.09749984741211,-56.38589859008789,10,"PM",,,,,,,-20.281,"BOTH","LOW","LFVM"
91209,"Mount Mcquoid (Closed Nov 2008)_VOR_AU","MQD","Mount Mcquoid (Closed Nov 2008)","VOR",-1,-33.108299255371,151.13900756836,,"AU",,,,,,,,"BOTH","HIGH",
91210,"Mount Mcquoid (Closed May 2016)_NDB_AU","MQD","Mount Mcquoid (Closed May 2016)","NDB",-1,-33.112201690674,151.13900756836,,"AU",,,,,,,12.2,"BOTH","LOW",
91211,"Mc_Dowell_Creek_NDB_US","MQD","Mc Dowell Creek","NDB",391,39.117401123046875,-96.62930297851562,1060,"US",,,,,,,4.25,"TERMINAL","MEDIUM","KMHK"
91212,"Miyako_VOR-DME_JP","MQE","Miyako","VOR-DME",116600,39.8656005859375,141.9510040283203,628,"JP",116600,"113X",,,,-7.007,-8.009,"BOTH","HIGH",
91213,"Nez_Perce_VOR-DME_US","MQG","Nez Perce","VOR-DME",108200,46.38159942626953,-116.87000274658203,1720,"US",108200,"019X",,,,20.001,15.539,"LO","MEDIUM",
91214,"Manteo_NDB_US","MQI","Manteo","NDB",370,35.91529846191406,-75.69509887695312,10,"US",,,,,,,-10.447,"LO","LOW","KMQI"
91215,"Morro_Bay_VORTAC_US","MQO","Morro Bay","VORTAC",112400,35.25230026245117,-120.76000213623047,1463,"US",112400,"071X",,,,16.001,13.507,"BOTH","MEDIUM","KSMX"
91216,"Millsap_VORTAC_US","MQP","Millsap","VORTAC",117700,32.726200103759766,-97.99739837646484,900,"US",117700,"124X",,,,9.008,5.225,"BOTH","HIGH",
91217,"Mariquita_VOR-DME_CO","MQU","Mariquita","VOR-DME",116100,5.207220077514648,-74.92420196533203,2780,"CO",116100,"108X",,,,-3.007,-5.09,"BOTH","HIGH","SKQU"
91218,"Mc_Rae_NDB_US","MQW","Mc Rae","NDB",280,32.094600677490234,-82.88379669189453,205,"US",,,,,,,-4.529,"TERMINAL","LOW",
91219,"Sheremetyevo_VOR-DME_RU","MR","Sheremetyevo","VOR-DME",114600,55.961700439453125,37.34830093383789,656,"RU",114600,"093X",,,,,9.408,"BOTH","HIGH","UUEE"
91220,"Kaburau_NDB_ID","MR","Kaburau","NDB",380,2.533329963684082,117.4000015258789,984,"ID",,,,,,,0.458,"BOTH","MEDIUM",
91221,"Dimapur_NDB_IN","MR","Dimapur","NDB",422,25.883899688720703,93.7677001953125,,"IN",,,,,,,-0.296,"BOTH","MEDIUM","VEMR"
91222,"Marsabit_NDB_KE","MR","Marsabit","NDB",264,2.35263991355896,37.98419952392578,,"KE",,,,,,,0.446,"BOTH","MEDIUM","HKMB"
91223,"Masirah_NDB_OM","MR","Masirah","NDB",343,20.677400588989258,58.88479995727539,135,"OM",,,,,,,0.2,"TERMINAL","MEDIUM","OOMA"
91224,"Mare_NDB_NC","MR","Mare","NDB",388,-21.481599807739258,168.03599548339844,141,"NC",,,,,,,12.261,"TERMINAL","LOW","NWWR"
91225,"Myra_NDB_NO","MR","Myra","NDB",389,59.2677001953125,9.573809623718262,,"NO",,,,,,,0.439,"TERMINAL","LOW",
91226,"Volochaevka_NDB_RU","MR","Volochaevka","NDB",305,48.56669998168945,134.58299255371094,,"RU",,,,,,,-11.422,"BOTH","HIGH",
91227,"Sheremetyevo_NDB_RU","MR","Sheremetyevo","NDB",700,55.959999084472656,37.32500076293945,,"RU",,,,,,,9.404,"TERMINAL","MEDIUM","UUEE"
91228,"Ulyanovsk_NDB_RU","MR","Ulyanovsk","NDB",332,54.266700744628906,48.23360061645508,,"RU",,,,,,,11.088,"TERMINAL","HIGH",
91229,"Maribor_NDB_SI","MR","Maribor","NDB",334,46.371498107910156,15.79319953918457,768,"SI",,,,,,,2.354,"LO","LOW","LJMB"
91230,"Kueijen_NDB_TW","MR","Kueijen","NDB",312,22.978300094604492,120.29000091552734,,"TW",,,,,,,-3.058,"TERMINAL","LOW",
91231,"Munso_NDB_US","MR","Munso","NDB",385,36.62080001831055,-121.93900299072266,,"US",,,,,,,14.226,"LO","LOW","KMRY"
91232,"Mragowo_VOR-DME_PL","MRA","Mragowo","VOR-DME",117300,53.7849006652832,21.13279914855957,492,"PL",117300,"120X",,,,2.007,4.341,"LO","HIGH","EPTO"
91233,"Marilia_NDB_BR","MRA","Marilia","NDB",415,-22.194799423217773,-49.929298400878906,2122,"BR",,,,,,,-18.196,"LO","MEDIUM","SBML"
91234,"Martinsburg_VORTAC_US","MRB","Martinsburg","VORTAC",112100,39.38560104370117,-77.84839630126953,600,"US",112100,"058X",,,,-7.001,-10.158,"BOTH","MEDIUM","KMRB"
91235,"Maraba_VOR-DME_BR","MRB","Maraba","VOR-DME",113700,-5.368169784545898,-49.13520050048828,357,"BR",113700,"084X",,,,-18.007,-19.479,"BOTH","HIGH","SBMA"
91236,"Moranbah_NDB_AU","MRB","Moranbah","NDB",218,-22.0625,148.0749969482422,770,"AU",,,,,,,8.349,"BOTH","MEDIUM","YMRB"
91237,"Maraba_NDB_BR","MRB","Maraba","NDB",370,-5.37129020690918,-49.134700775146484,357,"BR",,,,,,,-19.479,"BOTH","MEDIUM","SBMA"
91238,"Marib_NDB_YE","MRB","Marib","NDB",271,15.468299865722656,45.32830047607422,,"YE",,,,,,,1.341,"BOTH","HIGH",
91239,"Marica_VOR-DME_BR","MRC","Marica","VOR-DME",114000,-22.96769905090332,-42.891300201416016,4,"BR",114000,"087X",,,,-20.007,-21.45,"BOTH","HIGH","SDMC"
91240,"Mardin_VOR-DME_TR","MRD","Mardin","VOR-DME",116900,37.227699279785156,40.63859939575195,1729,"TR",116900,"116X",,,,,4.353,"BOTH","HIGH","LTCR"
91241,"Mardin_NDB_TR","MRD","Mardin","NDB",403,37.227699279785156,40.63859939575195,1729,"TR",,,,,,,4.359,"BOTH","LOW","LTCR"
91242,"Aomori_VOR-DME_JP","MRE","Aomori","VOR-DME",114100,40.738800048828125,140.7050018310547,764,"JP",114100,"088X",,,,-9.011,-8.312,"BOTH","HIGH","RJSA"
91243,"Marfa_VOR-DME_US","MRF","Marfa","VOR-DME",115900,30.29840087890625,-103.95500183105469,4830,"US",115900,"106X",,,,11.012,8.146,"BOTH","MEDIUM",
91244,"Masirah_Island_VORTAC_OM","MRH","Masirah Island","VORTAC",113800,20.674400329589844,58.89609909057617,80,"OM",113800,"085X",,,,,0.199,"TERMINAL","HIGH","OOMA"
91245,"Morehead_NDB_US","MRH","Morehead","NDB",269,34.731201171875,-76.66210174560547,5,"US",,,,,,,-9.491,"TERMINAL","LOW",
91246,"Mineral_Point_NDB_US","MRJ","Mineral Point","NDB",365,42.888099670410156,-90.22650146484375,1157,"US",,,,,,,-1.04,"TERMINAL","LOW",
91247,"Molly_Ridge_NDB_US","MRK","Molly Ridge","NDB",338,32.411399841308594,-91.77670288085938,75,"US",,,,,,,1.264,"TERMINAL","LOW",
91248,"Marmul_VOR-DME_OM","MRL","Marmul","VOR-DME",114300,18.142200469970703,55.17789840698242,920,"OM",114300,"090X",,,,0.007,0.25,"BOTH","HIGH","OOMX"
91249,"Marseille_Provence_VOR-DME_FR","MRM","Marseille/Provence","VOR-DME",108800,43.37730026245117,5.32643985748291,771,"FR",108800,"025X",,,,,0.096,"BOTH","HIGH","LFML"
91250,"Moron_TACAN_ES","MRN","Moron","TACAN",115300,37.17319869995117,-5.619639873504639,285,"ES",115300,"100X",,,,-4.003,-2.428,"BOTH","MEDIUM","LEMO"
91251,"Marinilla_VOR-DME_CO","MRN","Marinilla","VOR-DME",113000,6.176390171051025,-75.32389831542969,7054,"CO",113000,"077X",,,,-3.007,-5.03,"BOTH","HIGH","SKRG"
91252,"Moron_VOR-DME_ES","MRN","Moron","VOR-DME",115500,37.17509841918945,-5.618919849395752,285,"ES",115500,"102X",,,,-4.003,-2.428,"TERMINAL","HIGH","LEMO"
91253,"Maringa_NDB_BR","MRN","Maringa","NDB",320,-23.475799560546875,-52.00600051879883,1788,"BR",,,,,,,-16.422,"BOTH","MEDIUM",
91254,"Mariupol_DME_UA","MRP","Mariupol","DME",116200,47.07509994506836,37.45180130004883,269,"UA",116200,"109X",,,,,6.362,"LO","MEDIUM","UKCM"
91255,"Marysville_NDB_US","MRT","Marysville","NDB",403,40.22669982910156,-83.34960174560547,997,"US",,,,,,,-6.183,"TERMINAL","LOW",
91256,"Merowe_VOR-DME_SD","MRW","Merowe","VOR-DME",116000,18.449800491333008,31.818700790405273,881,"SD",116000,"107X",,,,0.007,2.338,"BOTH","HIGH","HSMR"
91257,"Morawa_NDB_AU","MRW","Morawa","NDB",407,-29.208900451660156,116.02400207519531,,"AU",,,,,,,-0.367,"BOTH","MEDIUM","YMRW"
91258,"Moruya_NDB_AU","MRY","Moruya","NDB",215,-35.898399353027344,150.14300537109375,,"AU",,,,,,,12.598,"BOTH","LOW","YMRY"
91259,"Mong_Hsat_NDB_MM","MS","Mong Hsat","NDB",312,20.534400939941406,99.26270294189453,,"MM",,,,,,,-0.474,"BOTH","MEDIUM","VYMS"
91260,"Mcinnes_Island_NDB_CA","MS","Mcinnes Island","NDB",388,52.26139831542969,-128.72300720214844,,"CA",,,,,,,20.174,"BOTH","MEDIUM",
91261,"Matadi_NDB_CD","MS","Matadi","NDB",264,-5.818819999694824,13.44950008392334,,"CD",,,,,,,-4.183,"BOTH","LOW","FZAM"
91262,"Mbandaka_NDB_CD","MS","Mbandaka","NDB",255,0.014006000012159348,18.283000946044922,,"CD",,,,,,,-1.191,"BOTH","MEDIUM","FZEA"
91263,"Massawa_NDB_ER","MS","Massawa","NDB",230,15.66569995880127,39.315799713134766,,"ER",,,,,,,2.162,"BOTH","LOW","HHMS"
91264,"Marseille_Provence_NDB_FR","MS","Marseille/Provence","NDB",343,43.38859939575195,5.283470153808594,,"FR",,,,,,,0.089,"TERMINAL","LOW",
91265,"Plaisance_NDB_MU","MS","Plaisance","NDB",343,-20.440200805664062,57.690799713134766,,"MU",,,,,,,-19.061,"TERMINAL","LOW","FIMP"
91266,"Mae_Sot_NDB_TH","MS","Mae Sot","NDB",316,16.701900482177734,98.53980255126953,690,"TH",,,,,,,-0.424,"BOTH","MEDIUM","VTPM"
91267,"Ilan_NDB_TW","MS","Ilan","NDB",225,24.73189926147461,121.74099731445312,,"TW",,,,,,,-3.393,"TERMINAL","MEDIUM",
91268,"Narco_NDB_US","MS","Narco","NDB",266,44.82569885253906,-93.09130096435547,,"US",,,,,,,1.076,"TERMINAL","LOW","KMSP"
91269,"Monah_NDB_US","MS","Monah","NDB",400,43.06269836425781,-89.34590148925781,,"US",,,,,,,-1.522,"TERMINAL","LOW","KMSN"
91270,"Kinte_NDB_US","MS","Kinte","NDB",338,30.02519989013672,-90.39990234375,,"US",,,,,,,0.442,"TERMINAL","MEDIUM","KMSY"
91271,"Misse_NDB_US","MS","Misse","NDB",278,44.85409927368164,-74.91580200195312,240,"US",,,,,,,-14.079,"LO","LOW","KMSS"
91272,"Monga_NDB_US","MS","Monga","NDB",359,41.7666015625,-74.86080169677734,1330,"US",,,,,,,-13.009,"TERMINAL","LOW",
91273,"Matsapha_NDB_SZ","MS","Matsapha","NDB",263,-26.510499954223633,31.334699630737305,,"SZ",,,,,,,-19.217,"BOTH","MEDIUM","FDMS"
91274,"Masvingo_NDB_ZW","MS","Masvingo","NDB",317,-20.01020050048828,30.843900680541992,,"ZW",,,,,,,-10.389,"BOTH","MEDIUM","FVMV"
91275,"Maniitsoq_DME_GL","MS","Maniitsoq","DME",110550,65.4115982055664,-52.93000030517578,172,"GL",110550,"042Y",,,,,-33.143,"TERMINAL","LOW","BGMQ"
91276,"Mount_Pleasant_NDB_US","MSA","Mount Pleasant","NDB",381,33.128501892089844,-94.9740982055664,404,"US",,,,,,,3.31,"TERMINAL","LOW",
91277,"Monarch_NDB_US","MSB","Monarch","NDB",410,37.79140090942383,-95.41500091552734,972,"US",,,,,,,3.366,"TERMINAL","LOW",
91278,"Mashhad_TACAN_IR","MSD","Mashhad","TACAN",111900,36.23310089111328,59.64849853515625,3246,"IR",111900,"056X",,,,,3.447,"BOTH","HIGH","OIMM"
91279,"Mashhad_VOR-DME_IR","MSD","Mashhad","VOR-DME",114000,36.231201171875,59.65060043334961,3264,"IR",114000,"087X",,,,3.001,3.431,"BOTH","HIGH","OIMM"
91280,"Mashhad_NDB_IR","MSD","Mashhad","NDB",385,36.228599548339844,59.63719940185547,3270,"IR",,,,,,,3.446,"BOTH","MEDIUM","OIMM"
91281,"Mansfield_NDB_US","MSD","Mansfield","NDB",414,32.064300537109375,-93.7645034790039,322,"US",,,,,,,2.474,"LO","LOW",
91282,"Munchen_NDB_DE","MSE","Munchen","NDB",358,48.33340072631836,11.652899742126465,,"DE",,,,,,,1.397,"TERMINAL","LOW","EDDM"
91284,"Muscle_Shoals_VORTAC_US","MSL","Muscle Shoals","VORTAC",116500,34.70690155029297,-87.49150085449219,580,"US",116500,"112X",,,,1.001,-1.558,"LO","MEDIUM","KMSL"
91285,"Madison_VORTAC_US","MSN","Madison","VORTAC",108600,43.144798278808594,-89.3396987915039,860,"US",108600,"023X",,,,3.001,-1.535,"LO","MEDIUM","KMSN"
91286,"Msnn_DME_TW","MSNN","Msnn","DME",111700,24.194400787353516,120.65399932861328,369,"TW",111700,"054X",,,,,-3.25,"TERMINAL","LOW","RCLG"
91287,"Mount_Sandon_VOR_AU","MSO","Mount Sandon","VOR",115300,-31.387500762939453,151.41099548339844,,"AU",,,,,,11.007,11.505,"BOTH","HIGH",
91288,"Missoula_VOR-DME_US","MSO","Missoula","VOR-DME",112800,46.90800094604492,-114.08399963378906,3203,"US",112800,"075X",,,,17.001,15.042,"LO","MEDIUM","KMSO"
91289,"Mount_Sandon_NDB_AU","MSO","Mount Sandon","NDB",326,-31.38640022277832,151.41200256347656,,"AU",,,,,,,11.505,"BOTH","MEDIUM",
91290,"Minneapolis_VOR-DME_US","MSP","Minneapolis","VOR-DME",115300,44.89649963378906,-93.23650360107422,831,"US",115300,"100X",,,,2.001,1.147,"BOTH","HIGH","KMSP"
91291,"Nailr_NDB_US","MSQ","Nailr","NDB",351,38.454332,-77.905287,289,"US",,,,,,,-10.007,"TERMINAL","LOW",
91292,"Mostar_VOR-DME_BA","MSR","Mostar","VOR-DME",116900,43.26139831542969,17.85569953918457,164,"BA",116900,"116X",,,,2.007,2.501,"BOTH","HIGH","LQMO"
91293,"Massena_VORTAC_US","MSS","Massena","VORTAC",114100,44.914398193359375,-74.72270202636719,200,"US",114100,"088X",,,,-14.004,-14.167,"BOTH","HIGH","CYCC"
91294,"Mossoro_VOR-DME_BR","MSS","Mossoro","VOR-DME",112400,-5.197329998016357,-37.364498138427734,88,"BR",112400,"071X",,,,-22.007,-21.466,"BOTH","HIGH","SBMS"
91295,"Mossoro_NDB_BR","MSS","Mossoro","NDB",275,-5.19350004196167,-37.364498138427734,217,"BR",,,,,,,-21.465,"BOTH","MEDIUM","SBMS"
91296,"Mae_Sot_VOR-DME_TH","MST","Mae Sot","VOR-DME",116700,16.698699951171875,98.54209899902344,690,"TH",116700,"114X",,,,-1.011,-0.424,"BOTH","HIGH","VTPM"
91297,"Greven_NDB_DE","MST","Greven","NDB",305,52.11009979248047,7.571710109710693,,"DE",,,,,,,0.213,"LO","LOW","EDDG"
91298,"Macas_VOR-DME_EC","MSV","Macas","VOR-DME",112500,-2.257460117340088,-78.11009979248047,3625,"EC",112500,"072X",,,,,-1.319,"BOTH","HIGH","SEMC"
91299,"Munchen_NDB_DE","MSW","Munchen","NDB",400,48.35240173339844,11.903800010681152,,"DE",,,,,,,1.436,"TERMINAL","LOW","EDDM"
91300,"Toamasina_VOR_MG","MT","Toamasina","VOR",113100,-18.124300003051758,49.39419937133789,22,"MG",,,,,,,-14.444,"HI","HIGH","FMMT"
