"id","code","local_code","name","continent","iso_country","wikipedia_link","keywords"
304976,"NZ-MWT","MWT","Manawatu-Wanganui Region","OC","NZ","https://en.wikipedia.org/wiki/Manawatu-Wanganui","Airports in Manawatu-Wanganui Region"
304977,"NZ-NSN","NSN","Nelson Region","OC","NZ","https://en.wikipedia.org/wiki/Nelson,_New_Zealand","Airports in Nelson Region"
304978,"NZ-NTL","NTL","Northland Region","OC","NZ","https://en.wikipedia.org/wiki/Northland_Region","Airports in Northland Region"
304979,"NZ-OTA","OTA","Otago Region","OC","NZ","https://en.wikipedia.org/wiki/Otago","Airports in Otago Region"
304980,"NZ-STL","STL","Southland Region","OC","NZ","https://en.wikipedia.org/wiki/Southland_Region","Airports in Southland Region"
304981,"NZ-TAS","TAS","Tasman Region","OC","NZ","https://en.wikipedia.org/wiki/Tasman_Region","Airports in Tasman Region"
304982,"NZ-TKI","TKI","Taranaki Region","OC","NZ","https://en.wikipedia.org/wiki/Taranaki","Airports in Taranaki Region"
304983,"NZ-U-A","U-A","(unassigned)","OC","NZ",,"Airports in (unassigned)"
304984,"NZ-WGN","WGN","Wellington Region","OC","NZ","https://en.wikipedia.org/wiki/Wellington_Region","Airports in Wellington Region"
304985,"NZ-WKO","WKO","Waikato Region","OC","NZ","https://en.wikipedia.org/wiki/Waikato","Airports in Waikato Region"
304986,"NZ-WTC","WTC","West Coast Region","OC","NZ","https://en.wikipedia.org/wiki/West_Coast,_New_Zealand","Airports in West Coast Region"
429965,"NZ-XX","XX","(Area Outside Territorial Authority)","OC","NZ",,
430673,"NZ-XY","XY","(Oil platforms)","OC","NZ",,
304987,"OM-BA","BA","Al Batinah Governorate","AS","OM","https://en.wikipedia.org/wiki/Al_Batinah_Governorate","Airports in Al Batinah Governorate"
317030,"OM-BU","BU","Al Buraimi Governorate","AS","OM","https://en.wikipedia.org/wiki/Al_Buraimi_Governorate","البريمي‎"
304988,"OM-DA","DA","Ad Dakhiliyah Governorate","AS","OM","https://en.wikipedia.org/wiki/Ad_Dakhiliyah_Governorate","Airports in Ad Dakhiliyah Governorate"
304990,"OM-MA","MA","Masqat Governorate","AS","OM","https://en.wikipedia.org/wiki/Muscat_Governorate","Airports in Masqat Governorate"
304991,"OM-MU","MU","Musandam Governorate","AS","OM","https://en.wikipedia.org/wiki/Musandam_Governorate","Airports in Musandam Governorate"
304992,"OM-SH","SH","Ash Sharqlyah Governorate","AS","OM","https://en.wikipedia.org/wiki/Ash_Sharqlyah_Governorate","Airports in Ash Sharqlyah Governorate"
304993,"OM-U-A","U-A","(unassigned)","AS","OM",,"Airports in (unassigned)"
304994,"OM-WU","WU","Al Wusta Governorate","AS","OM","https://en.wikipedia.org/wiki/Al_Wusta_Governorate_(Oman)","Airports in Al Wusta Governorate"
304995,"OM-ZA","ZA","Al Dhahirah Governorate","AS","OM","https://en.wikipedia.org/wiki/Al_Dhahirah_Governorate","Airports in Al Dhahirah Governorate"
304989,"OM-ZU","ZU","Dhofar Governorate","AS","OM","https://en.wikipedia.org/wiki/Dhofar_Governorate","الداخلية‎"
304996,"PA-1",1,"Bocas del Toro Province","NA","PA","https://en.wikipedia.org/wiki/Bocas_del_Toro_Province","Airports in Bocas del Toro Province"
316974,"PA-10",10,"Panamá Oeste Province","NA","PA","https://en.wikipedia.org/wiki/Panam%C3%A1_Oeste_Province","Airports in Panamá Oeste Province"
304997,"PA-2",2,"Coclé Province","NA","PA","https://en.wikipedia.org/wiki/Coclé_Province","Airports in Coclé Province"
304998,"PA-3",3,"Colón Province","NA","PA","https://en.wikipedia.org/wiki/Colón_Province","Airports in Colón Province"
304999,"PA-4",4,"Chiriquí Province","NA","PA","https://en.wikipedia.org/wiki/Chiriquí_Province","Airports in Chiriquí Province"
305000,"PA-5",5,"Darién Province","NA","PA","https://en.wikipedia.org/wiki/Dari%C3%A9n_Province","Airports in Darién Province"
305001,"PA-6",6,"Herrera Province","NA","PA","https://en.wikipedia.org/wiki/Herrera_Province","Airports in Herrera Province"
305002,"PA-7",7,"Los Santos Province","NA","PA","https://en.wikipedia.org/wiki/Los_Santos_Province","Airports in Los Santos Province"
305003,"PA-8",8,"Panamá Province","NA","PA","https://en.wikipedia.org/wiki/Panamá_Province","Airports in Panamá Province"
305004,"PA-9",9,"Veraguas Province","NA","PA","https://en.wikipedia.org/wiki/Veraguas_Province","Airports in Veraguas Province"
316975,"PA-EM","EM","Emberá Indigenous Region","NA","PA","https://en.wikipedia.org/wiki/Ember%C3%A1_(indigenous_region)","Airports in Emberá Indigenous Region"
305005,"PA-GY","GY","Guna Yala Indigenous Region","NA","PA","https://en.wikipedia.org/wiki/Guna_Yala","Airports in Guna Yala Indigenous Region, Kuna Yala, San Blas Comarca"
575134,"PA-KY","KY","Guna Yala indigenous region","NA","PA","https://en.wikipedia.org/wiki/Guna_Yala","Kona Yala, San Blas Comarca"
316976,"PA-NB","NB","Ngäbe-Buglé Indigenous Region","NA","PA","https://en.wikipedia.org/wiki/Ng%C3%A4be-Bugl%C3%A9_Comarca","Airports in Ngäbe-Buglé Indigenous Region"
430533,"PA-NT","NT","Naso Tjër Di Indigenous Region","NA","PA","https://en.wikipedia.org/wiki/Naso_Tj%C3%ABr_Di_Comarca","Airports in Naso Tjër Di Indigenous Region; Aeropuertos de la Comarca Naso Tjër Di"
305006,"PA-U-A","U-A","(unassigned)","NA","PA",,"Airports in (unassigned)"
305007,"PE-AMA","AMA","Amazonas Region","SA","PE","https://en.wikipedia.org/wiki/Amazonas_Region","Airports in Amazonas Region"
305008,"PE-ANC","ANC","Ancash Region","SA","PE","https://en.wikipedia.org/wiki/Ancash_Region","Airports in Ancash Region"
305009,"PE-APU","APU","Apurímac Region","SA","PE","https://en.wikipedia.org/wiki/Apurímac_Region","Airports in Apurímac Region"
305010,"PE-ARE","ARE","Arequipa Region","SA","PE","https://en.wikipedia.org/wiki/Arequipa_Region","Airports in Arequipa Region"
305011,"PE-AYA","AYA","Ayacucho Region","SA","PE","https://en.wikipedia.org/wiki/Ayacucho_Region","Airports in Ayacucho Region"
305012,"PE-CAJ","CAJ","Cajamarca Region","SA","PE","https://en.wikipedia.org/wiki/Cajamarca_Region","Airports in Cajamarca Region"
305013,"PE-CAL","CAL","El Callao Region","SA","PE","https://en.wikipedia.org/wiki/El_Callao_Region","Airports in El Callao Region"
305014,"PE-CUS","CUS","Cuzco Region","SA","PE","https://en.wikipedia.org/wiki/Cuzco_Region","Airports in Cuzco Region"
305015,"PE-HUC","HUC","Huánuco Region","SA","PE","https://en.wikipedia.org/wiki/Huánuco_Region","Airports in Huánuco Region"
305016,"PE-HUV","HUV","Huancavelica Region","SA","PE","https://en.wikipedia.org/wiki/Huancavelica_Region","Airports in Huancavelica Region"
305017,"PE-ICA","ICA","Ica Region","SA","PE","https://en.wikipedia.org/wiki/Ica_Region","Airports in Ica Region"
305018,"PE-JUN","JUN","Junín Region","SA","PE","https://en.wikipedia.org/wiki/Junín_Region","Airports in Junín Region"
305019,"PE-LAL","LAL","La Libertad Region","SA","PE","https://en.wikipedia.org/wiki/La_Libertad_Region","Airports in La Libertad Region"
305020,"PE-LAM","LAM","Lambayeque Region","SA","PE","https://en.wikipedia.org/wiki/Lambayeque_Region","Airports in Lambayeque Region"
305021,"PE-LIM","LIM","Lima Region","SA","PE","https://en.wikipedia.org/wiki/Lima_Region","Airports in Lima Region"
305022,"PE-LOR","LOR","Loreto Region","SA","PE","https://en.wikipedia.org/wiki/Loreto_Region","Airports in Loreto Region"
305023,"PE-MDD","MDD","Madre de Dios Region","SA","PE","https://en.wikipedia.org/wiki/Madre_de_Dios_Region","Airports in Madre de Dios Region"
305024,"PE-MOQ","MOQ","Moquegua Region","SA","PE","https://en.wikipedia.org/wiki/Moquegua_Region","Airports in Moquegua Region"
305025,"PE-PAS","PAS","Pasco Region","SA","PE","https://en.wikipedia.org/wiki/Pasco_Region","Airports in Pasco Region"
305026,"PE-PIU","PIU","Piura Region","SA","PE","https://en.wikipedia.org/wiki/Piura_Region","Airports in Piura Region"
305027,"PE-PUN","PUN","Puno Region","SA","PE","https://en.wikipedia.org/wiki/Puno_Region","Airports in Puno Region"
305028,"PE-SAM","SAM","San Martín Region","SA","PE","https://en.wikipedia.org/wiki/San_Martín_Region","Airports in San Martín Region"
305029,"PE-TAC","TAC","Tacna Region","SA","PE","https://en.wikipedia.org/wiki/Tacna_Region","Airports in Tacna Region"
305030,"PE-TUM","TUM","Tumbes Region","SA","PE","https://en.wikipedia.org/wiki/Tumbes_Region","Airports in Tumbes Region"
305031,"PE-U-A","U-A","(unassigned)","SA","PE",,"Airports in (unassigned)"
305032,"PE-UCA","UCA","Ucayali Region","SA","PE","https://en.wikipedia.org/wiki/Ucayali_Region","Airports in Ucayali Region"
305033,"PF-U-A","U-A","(unassigned)","OC","PF",,"Airports in (unassigned)"
305034,"PG-CPK","CPK","Chimbu Province","OC","PG","https://en.wikipedia.org/wiki/Chimbu_Province","Airports in Chimbu Province"
305035,"PG-CPM","CPM","Central Province","OC","PG","https://en.wikipedia.org/wiki/Central_Province_(Papua_New_Guinea)","Airports in Central Province"
305036,"PG-EBR","EBR","East New Britain Province","OC","PG","https://en.wikipedia.org/wiki/East_New_Britain_Province","Airports in East New Britain Province"
305037,"PG-EHG","EHG","Eastern Highlands Province","OC","PG","https://en.wikipedia.org/wiki/Eastern_Highlands_Province","Airports in Eastern Highlands Province"
305038,"PG-EPW","EPW","Enga Province","OC","PG","https://en.wikipedia.org/wiki/Enga_Province","Airports in Enga Province"
305039,"PG-ESW","ESW","East Sepik Province","OC","PG","https://en.wikipedia.org/wiki/East_Sepik_Province","Airports in East Sepik Province"
305040,"PG-GPK","GPK","Gulf Province","OC","PG","https://en.wikipedia.org/wiki/Gulf_Province","Airports in Gulf Province"
307235,"PG-HLA","HLA","Hela Province","OC","PG","https://en.wikipedia.org/wiki/Hela_Province","Airports in Hela Province"
307236,"PG-JWK","JWK","Jiwaka Province","OC","PG","https://en.wikipedia.org/wiki/Jiwaka_Province","Airports in Jiwaka Province"
305041,"PG-MBA","MBA","Milne Bay Province","OC","PG","https://en.wikipedia.org/wiki/Milne_Bay_Province","Airports in Milne Bay Province"
305042,"PG-MPL","MPL","Morobe Province","OC","PG","https://en.wikipedia.org/wiki/Morobe_Province","Airports in Morobe Province"
305043,"PG-MPM","MPM","Madang Province","OC","PG","https://en.wikipedia.org/wiki/Madang_Province","Airports in Madang Province"
305044,"PG-MRL","MRL","Manus Province","OC","PG","https://en.wikipedia.org/wiki/Manus_Province","Airports in Manus Province"
305045,"PG-NCD","NCD","National Capital District (Port Moresby)","OC","PG","https://en.wikipedia.org/wiki/National_Capital_District_(Papua_New_Guinea)","Airports in National Capital District (Port Moresby)"
305046,"PG-NIK","NIK","New Ireland Province","OC","PG","https://en.wikipedia.org/wiki/New_Ireland_Province","Airports in New Ireland Province"
305047,"PG-NPP","NPP","Northern Province","OC","PG","https://en.wikipedia.org/wiki/Northern_Province_(Papua_New_Guinea)","Airports in Northern Province"
305048,"PG-NSB","NSB","Autonomous Region of Bougainville","OC","PG","https://en.wikipedia.org/wiki/Autonomous_Region_of_Bougainville","North Solomons"
305049,"PG-SAN","SAN","Sandaun Province","OC","PG","https://en.wikipedia.org/wiki/Sandaun_Province","West Sepik"
305050,"PG-SHM","SHM","Southern Highlands Province","OC","PG","https://en.wikipedia.org/wiki/Southern_Highlands_Province","Airports in Southern Highlands Province"
305051,"PG-U-A","U-A","(unassigned)","OC","PG",,"Airports in (unassigned)"
305052,"PG-WBK","WBK","West New Britain Province","OC","PG","https://en.wikipedia.org/wiki/West_New_Britain_Province","Airports in West New Britain Province"
305053,"PG-WHM","WHM","Western Highlands Province","OC","PG","https://en.wikipedia.org/wiki/Western_Highlands_Province","Airports in Western Highlands Province"
305054,"PG-WPD","WPD","Western Province","OC","PG","https://en.wikipedia.org/wiki/Western_Province_(Papua_New_Guinea)","Airports in Western Province"
336924,"PH-00",00,"National Capital Region (Metropolitan Manila)","AS","PH","https://en.wikipedia.org/wiki/Metro_Manila","Mga Paliparan sa Kalakhang Maynila, Mga Paliparan sa Pambansang Punong Rehiyon"
305055,"PH-ABR","ABR","Abra Province","AS","PH","https://en.wikipedia.org/wiki/Abra_Province","Airports in Abra Province"
305056,"PH-AGN","AGN","Agusan del Norte Province","AS","PH","https://en.wikipedia.org/wiki/Agusan_del_Norte_Province","Airports in Agusan del Norte Province"
305057,"PH-AGS","AGS","Agusan del Sur Province","AS","PH","https://en.wikipedia.org/wiki/Agusan_del_Sur_Province","Airports in Agusan del Sur Province"
305058,"PH-AKL","AKL","Aklan Province","AS","PH","https://en.wikipedia.org/wiki/Aklan_Province","Airports in Aklan Province"
305059,"PH-ALB","ALB","Albay Province","AS","PH","https://en.wikipedia.org/wiki/Albay_Province","Airports in Albay Province"
305060,"PH-ANT","ANT","Antique Province","AS","PH","https://en.wikipedia.org/wiki/Antique_Province","Airports in Antique Province"
305061,"PH-APA","APA","Apayao Province","AS","PH","https://en.wikipedia.org/wiki/Apayao_Province","Airports in Apayao Province"
305062,"PH-AUR","AUR","Aurora Province","AS","PH","https://en.wikipedia.org/wiki/Aurora_Province","Airports in Aurora Province"
594123,"PH-BAG","BAG","Baguio City","AS","PH","https://en.wikipedia.org/wiki/Baguio",
305063,"PH-BAN","BAN","Bataan Province","AS","PH","https://en.wikipedia.org/wiki/Bataan_Province","Airports in Bataan Province"
305064,"PH-BAS","BAS","Basilan Province","AS","PH","https://en.wikipedia.org/wiki/Basilan_Province","Airports in Basilan Province"
305065,"PH-BEN","BEN","Benguet Province","AS","PH","https://en.wikipedia.org/wiki/Benguet_Province","Airports in Benguet Province"
305066,"PH-BIL","BIL","Biliran Province","AS","PH","https://en.wikipedia.org/wiki/Biliran_Province","Airports in Biliran Province"
305067,"PH-BOH","BOH","Bohol Province","AS","PH","https://en.wikipedia.org/wiki/Bohol_Province","Airports in Bohol Province"
564333,"PH-BTC","BTC","Butuan City","AS","PH","https://en.wikipedia.org/wiki/Butuan","Caraga"
305068,"PH-BTG","BTG","Batangas Province","AS","PH","https://en.wikipedia.org/wiki/Batangas_Province","Airports in Batangas Province"
305069,"PH-BTN","BTN","Batanes Province","AS","PH","https://en.wikipedia.org/wiki/Batanes_Province","Airports in Batanes Province"
305070,"PH-BUK","BUK","Bukidnon Province","AS","PH","https://en.wikipedia.org/wiki/Bukidnon_Province","Airports in Bukidnon Province"
305071,"PH-BUL","BUL","Bulacan Province","AS","PH","https://en.wikipedia.org/wiki/Bulacan_Province","Airports in Bulacan Province"
305072,"PH-CAG","CAG","Cagayan Province","AS","PH","https://en.wikipedia.org/wiki/Cagayan_Province","Airports in Cagayan Province"
305073,"PH-CAM","CAM","Camiguin Province","AS","PH","https://en.wikipedia.org/wiki/Camiguin_Province","Airports in Camiguin Province"
305074,"PH-CAN","CAN","Camarines Norte Province","AS","PH","https://en.wikipedia.org/wiki/Camarines_Norte_Province","Airports in Camarines Norte Province"
305075,"PH-CAP","CAP","Capiz Province","AS","PH","https://en.wikipedia.org/wiki/Capiz_Province","Airports in Capiz Province"
305076,"PH-CAS","CAS","Camarines Sur Province","AS","PH","https://en.wikipedia.org/wiki/Camarines_Sur_Province","Airports in Camarines Sur Province"
305077,"PH-CAT","CAT","Catanduanes Province","AS","PH","https://en.wikipedia.org/wiki/Catanduanes_Province","Airports in Catanduanes Province"
305078,"PH-CAV","CAV","Cavite Province","AS","PH","https://en.wikipedia.org/wiki/Cavite_Province","Airports in Cavite Province"
305079,"PH-CEB","CEB","Cebu Province","AS","PH","https://en.wikipedia.org/wiki/Cebu_Province","Airports in Cebu Province"
564334,"PH-CGY","CGY","Cagayan de Oro City","AS","PH","https://en.wikipedia.org/wiki/Cagayan_de_Oro","Northern Mindanao"
305080,"PH-COM","COM","Davao de Oro Province","AS","PH","https://en.wikipedia.org/wiki/Davao_de_Oro","Airports in Davao de Oro Province"
305081,"PH-DAO","DAO","Davao Oriental Province","AS","PH","https://en.wikipedia.org/wiki/Davao_Oriental_Province","Airports in Davao Oriental Province"
305082,"PH-DAS","DAS","Davao del Sur Province","AS","PH","https://en.wikipedia.org/wiki/Davao_del_Sur_Province","Airports in Davao del Sur Province"
305083,"PH-DAV","DAV","Davao del Norte Province","AS","PH","https://en.wikipedia.org/wiki/Davao_del_Norte","Airports in Davao del Norte Province"
336923,"PH-DIN","DIN","Dinagat Islands Province","AS","PH","https://en.wikipedia.org/wiki/Dinagat_Islands","Airports in Dinagat Islands Province"
336922,"PH-DOC","DOC","Davao Occidental Province","AS","PH","https://en.wikipedia.org/wiki/Davao_Occidental","Airports in Davao Occidental Province"
594125,"PH-DVO","DVO","Davao City","AS","PH","https://en.wikipedia.org/wiki/Davao_City",
305084,"PH-EAS","EAS","Eastern Samar Province","AS","PH","https://en.wikipedia.org/wiki/Eastern_Samar_Province","Airports in Eastern Samar Province"
305085,"PH-GUI","GUI","Guimaras Province","AS","PH","https://en.wikipedia.org/wiki/Guimaras_Province","Airports in Guimaras Province"
305086,"PH-IFU","IFU","Ifugao Province","AS","PH","https://en.wikipedia.org/wiki/Ifugao_Province","Airports in Ifugao Province"
305087,"PH-ILI","ILI","Iloilo Province","AS","PH","https://en.wikipedia.org/wiki/Iloilo_Province","Airports in Iloilo Province"
305088,"PH-ILN","ILN","Ilocos Norte Province","AS","PH","https://en.wikipedia.org/wiki/Ilocos_Norte_Province","Airports in Ilocos Norte Province"
305089,"PH-ILS","ILS","Ilocos Sur Province","AS","PH","https://en.wikipedia.org/wiki/Ilocos_Sur_Province","Airports in Ilocos Sur Province"
305090,"PH-ISA","ISA","Isabela Province","AS","PH","https://en.wikipedia.org/wiki/Isabela_Province","Airports in Isabela Province"
305091,"PH-KAL","KAL","Kalinga Province","AS","PH","https://en.wikipedia.org/wiki/Kalinga_(province)","Airports in Kalinga Province"
305092,"PH-LAG","LAG","Laguna Province","AS","PH","https://en.wikipedia.org/wiki/Laguna_Province","Airports in Laguna Province"
305093,"PH-LAN","LAN","Lanao del Norte Province","AS","PH","https://en.wikipedia.org/wiki/Lanao_del_Norte_Province","Airports in Lanao del Norte Province"
305094,"PH-LAS","LAS","Lanao del Sur Province","AS","PH","https://en.wikipedia.org/wiki/Lanao_del_Sur_Province","Airports in Lanao del Sur Province"
305095,"PH-LEY","LEY","Leyte Province","AS","PH","https://en.wikipedia.org/wiki/Leyte_Province","Airports in Leyte Province"
305096,"PH-LUN","LUN","La Union Province","AS","PH","https://en.wikipedia.org/wiki/La_Union_Province","Airports in La Union Province"
305097,"PH-MAD","MAD","Marinduque Province","AS","PH","https://en.wikipedia.org/wiki/Marinduque_Province","Airports in Marinduque Province"
305098,"PH-MAG","MAG","Maguindanao Province","AS","PH","https://en.wikipedia.org/wiki/Maguindanao_Province","Airports in Maguindanao Province"
305099,"PH-MAS","MAS","Masbate Province","AS","PH","https://en.wikipedia.org/wiki/Masbate_Province","Airports in Masbate Province"
305100,"PH-MDC","MDC","Occidental Mindoro Province","AS","PH","https://en.wikipedia.org/wiki/Occidental_Mindoro","Airports in Occidental Mindoro Province"
430279,"PH-MDN","MDN","Maguindanao del Norte Province","AS","PH","https://en.wikipedia.org/wiki/Maguindanao_del_Norte",
305101,"PH-MDR","MDR","Oriental Mindoro Province","AS","PH","https://en.wikipedia.org/wiki/Oriental_Mindoro","Airports in Oriental Mindoro Province"
