"id","airport_ref","airport_ident","length_ft","width_ft","surface","lighted","closed","le_ident","le_latitude_deg","le_longitude_deg","le_elevation_ft","le_heading_degT","le_displaced_threshold_ft","he_ident","he_latitude_deg","he_longitude_deg","he_elevation_ft","he_heading_degT","he_displaced_threshold_ft"
236377,4293,"LGTS",11286,164,"ASP",1,0,"10",40.52199935913086,22.9591007232666,9,104,,"28",40.516700744628906,22.98699951171875,19,284,
236378,4293,"LGTS",7907,197,"ASP",1,0,"16",40.53030014038086,22.967599868774414,14,166.3,,"34",40.50920104980469,22.97439956665039,22,346.3,
236353,4294,"LGTT",5311,149,"ASP",1,0,"03",38.1021,23.778601,,31,504,"21",38.1157,23.789,,211,702
236369,4295,"LGZA",7310,148,"ASP",1,0,"16",37.760501861572266,20.88050079345703,11,163,640,"34",37.7411994934082,20.887800216674805,12,343,659
331147,309204,"LH0",2625,98,"GRS",0,0,"17",,,,,,"35",,,,,
335617,29691,"LHBC",4265,98,"Asphalt",1,0,"17L",46.689115,21.161672,283,174,,"35R",46.677599,21.163272,285,354,
335620,29691,"LHBC",2591,131,"Grass",0,0,"17R",46.682921,21.157363,,,,"35L",46.675854,21.158343,,,
236449,4296,"LHBP",12162,148,"CON",1,0,"13L",47.4454,19.2575,495,132,,"31R",47.423,19.2939,417,312,
236448,4296,"LHBP",9875,148,"CON",1,0,"13R",47.4487,19.2208,450,132,,"31L",47.4305,19.2502,450,312,
430317,29732,"LHBS",3215,197,"grass",0,0,"09",47.45,18.98,422,91,,"27",47.45,18.98,422,274,
236446,4297,"LHDC",8196,131,"CON",1,0,"04R",47.48139953613281,21.60300064086914,355,48,,"22L",47.49639892578125,21.627599716186523,359,228,979
236447,4297,"LHDC",8087,230,"CON",0,1,"05L",47.48249816894531,21.601699829101562,,48,,"23R",47.49729919433594,21.625999450683594,,228,
331047,43033,"LHEM",3281,,"G",0,0,"02",,,,,,"20",,,,,
313618,309451,"LHER",2623,,"grass",0,0,"16",,,,,,"34",,,,,
236442,4298,"LHFM",3232,75,"ASP",0,0,"16",47.58700180053711,16.843000411987305,433,158.5,,"34",47.57870101928711,16.84779930114746,440,338.5,
271115,31817,"LHGD",3280,190,"grass",0,0,"12",,,,128,390,"30",,,,308,1210
331144,309481,"LHGR",2789,656,"GRS",0,0,"15",,,,,,"33",,,,,
326772,318133,"LHGU",98,98,"CON",0,0,"H1",,,,,,"H1",,,,,
331142,43035,"LHGY",2493,394,"GRS",0,0,"15",,,,,,"33",,,,,33
331146,43032,"LHHH",3281,328,"GRS",0,0,"13",,,,,,"31",,,,,
331145,29934,"LHHO",3281,164,"GRS",0,0,"04",,,,,,"22",,,,,
331148,29987,"LHJK",1968,59,"ASP",0,0,"14L",46.749803,19.603057,,,,"32R",46.745389,19.607423,,,
331149,29987,"LHJK",3281,98,"GRS",0,0,"14R",46.751283,19.60116,,,,"32L",46.744345,19.608033,,,
331155,43036,"LHKD",3937,82,"GRS",0,0,"15",47.522109,18.321324,,,,"33",47.512132,18.328686,,,
236454,4299,"LHKE",8200,197,"CON",1,0,"12",46.92359924316406,19.73550033569336,376,123,,"30",46.911399841308594,19.76300048828125,376,303,
333056,30029,"LHKH",2460,525,"grass",0,0,"10",,,318,,,"28",,,318,,
333058,30029,"LHKH",1760,300,"grass",0,1,"17",,,,,,"35",,,,,
307707,46653,"LHKK",2608,147,"Concrete",0,0,"13",,,322,,,"31",,,322,,
331150,317557,"LHKT",2625,148,"GRS",0,0,"17",,,,,,"35",,,,,
331153,30009,"LHKV",2034,59,"CON",0,0,"17L",46.389241,17.732648,,,,"35R",46.383548,17.734298,,,
331154,30009,"LHKV",3937,656,"GRS",0,0,"17R",46.396609,17.728829,,,,"35L",46.382596,17.733146,,,
352151,30178,"LHNK",3281,328,"GRS",0,0,"01",,,,,,"19",,,,,
236441,4300,"LHNY",3281,197,"GRS",1,0,"18L",47.985801696777344,21.69700050354004,338,181,,"36R",47.977901458740234,21.696699142456055,338,1,
236440,4300,"LHNY",3281,66,"ASP",1,0,"18R",47.98849868774414,21.6924991607666,338,181,,"36L",47.97949981689453,21.69219970703125,338,1,
236443,4301,"LHOY",5249,984,"GRS",0,0,"17",46.311100006103516,18.768299102783203,,175,,"35",46.29669952392578,18.770099639892578,,355,
311738,30239,"LHPA",7869,,"CON",1,0,"16",,,,,,"34",,,,,
236445,4302,"LHPP",4922,98,"ASP",1,0,"15",45.995602,18.2383,650,157,,"33",45.983101,18.2458,640,337,
236438,4303,"LHPR",6660,98,"ASP",1,0,"11",47.6329,17.7932,418,120,,"29",47.623901,17.8167,426,300,
236439,4303,"LHPR",3720,140,"GRE",0,0,"12L",47.62910079956055,17.809900283813477,,119.2,,"30R",47.62409973144531,17.82309913635254,,299.2,
236452,4304,"LHSA",6562,197,"ASP",1,0,"16",47.08620071411133,17.96380043029785,902,159.1,,"34",47.06949996948242,17.973100662231445,905,339.1,
236453,4304,"LHSA",5365,200,"GRE",0,1,"16R",47.08140182495117,17.962299346923828,,161.8,,"34L",47.06760025024414,17.96980094909668,,341.8,
260087,29681,"LHSK",6562,,"UNK",0,0,"15",,,432,,,"33",,,405,,
236450,4305,"LHSM",8202,197,"CON",1,0,"16",46.69729995727539,17.15489959716797,408,165,,"34",46.675498962402344,17.16320037841797,399,345,
236451,4305,"LHSM",3100,212,"GRS",0,1,"17R",46.69430160522461,17.154699325561523,,167,,"35L",46.686100006103516,17.157800674438477,,347,
236455,4306,"LHSN",6562,229,"ASP",1,0,"02",47.114498138427734,20.23080062866211,292,21,,"20",47.13130187988281,20.24020004272461,292,201,
523101,30455,"LHSZ",2500,,"grass",0,0,"15",,,,,,"33",,,,,
260086,30003,"LHTA",8205,,"UNK",0,0,"16",,,526,,,"34",,,495,,
271004,30488,"LHTL",5800,197,"concrete",0,0,"14",47.35,18.98,331,142,1207,"32",47.35,18.98,331,322,
260089,30454,"LHUD",3937,,"UNK",0,1,"09",,,262,,,"27",,,262,,
325468,30454,"LHUD",3862,164,"Grass",0,0,"16L",46.25116729736328,20.09166717529297,268,167,,"34R",46.2408332824707,20.095060348510742,266,347,
325467,30454,"LHUD",3888,98,"Asphalt",1,0,"16R",46.250797271728516,20.089061737060547,268,168,,"34L",46.2403678894043,20.092256546020508,266,348,
260088,30454,"LHUD",4921,,"UNK",0,1,"18",,,262,,,"36",,,262,,
318140,318138,"LHUH",2297,102,"G",0,0,"06",,,,,,"24",,,,,
593683,30575,"LHZA",4921,82,"gras",0,0,"17",46.890408,,643,173,,"35",46.877265,16.790493,643,353,
593685,309480,"LHZK",2625,82,"gras",0,0,"02",46.551391,,417,29,,"20",46.556992,17.153786,417,209,
317409,317407,"LIAA",2854,59,"Tarmac",0,0,"09",,,,,,"27",,,,,
511103,29414,"LIAF",4593,98,"asphalt",0,0,"17",42.939444,12.710833,730,170,,"35",42.927222,12.713333,696,350,
237070,4307,"LIAP",4623,85,"ASP",0,0,"18",42.386199951171875,13.309000015258789,2210,178,138,"36",42.37350082397461,13.309499740600586,2201,358,430
316449,316448,"LIAT",2215,,"GRE",0,0,"12",,,,,,"30",,,,,
602547,29416,"LIAU",,,"Grass",0,0,"08",41.115152,14.171895,,83,,"26",41.116068,14.183613,,263,
236987,4308,"LIBA",8727,144,"ASP",1,0,"11",41.54439926147461,15.699299812316895,177,114,,"29",41.534698486328125,15.728500366210938,181,294,
237044,4309,"LIBC",6562,148,"ASP",1,0,"17",39.006099700927734,17.077899932861328,520,169,525,"35",38.988399505615234,17.082399368286133,514,349,
237052,4310,"LIBD",9843,148,"ASP",1,0,"07",41.13286209106445,16.74062728881836,176,67,1234,"25",41.142333984375,16.774084091186523,108,247,
237053,4310,"LIBD",512,164,"ASP",0,1,"12",41.1442985534668,16.779499053955078,108,123,,"30",41.13629913330078,16.79640007019043,108,303,
237026,4311,"LIBF",5692,154,"ASP",1,0,"15",41.441319,15.530158,260,156,,"33",41.426998,15.538452,265,336,384
237027,4312,"LIBG",10499,148,"ASP",0,0,"17",40.52510070800781,17.401199340820312,215,169,,"35",40.5099983215332,17.40519905090332,195,349,
237056,4313,"LIBN",6240,190,"ASP",1,0,"14",40.24589157104492,,151,146,,"32",40.232269287109375,18.139080047607422,157,326,233
236975,4314,"LIBP",7933,148,"ASP",1,0,"04",42.42279815673828,14.17199993133545,46,37.5,344,"22",42.439998626708984,14.189900398254395,27,217.5,617
237057,4315,"LIBR",5892,148,"ASP",1,0,"05",40.65230178833008,17.936800003051758,46,53,,"23",40.662601470947266,17.954299926757812,13,233,230
237058,4315,"LIBR",10000,148,"ASP",1,0,"13",40.67219924926758,17.929899215698242,29,137,,"31",40.65549850463867,17.950300216674805,26,317,
237032,4316,"LIBV",9829,98,"ASP",1,0,"14L",40.781700134277344,16.922199249267578,1126,141,390,"32R",40.76070022583008,16.944700241088867,1154,321,392
237031,4316,"LIBV",9846,148,"ASP",1,0,"14R",40.775001525878906,16.922199249267578,1129,141,677,"32L",40.75379943847656,16.944700241088867,1185,321,285
237018,4317,"LICA",9898,148,"ASP",1,0,"10",38.90700149536133,16.228599548339844,20,99,348,"28",38.90380096435547,16.256000518798828,39,279,351
298717,298716,"LICB",8070,148,"asphalt",1,0,"05",,,,48,,"23",,,,228,
237038,4318,"LICC",7989,148,"ASP",1,0,"08",37.465599060058594,15.05270004272461,37,84,312,"26",37.467899322509766,15.080100059509277,17,264,279
237028,4319,"LICD",5906,148,"ASP",1,0,"08",35.49660110473633,12.60830020904541,48,81,,"26",35.499298095703125,12.627900123596191,70,261,
237048,4320,"LICG",4003,98,"ASP",0,0,"02",36.807999,11.9633,620,28,,"20",36.817799,11.9697,591,208,
237049,4320,"LICG",5495,148,"ASP",1,0,"07",36.814098,11.9569,635,76,,"25",36.817699,11.975,603,256,
236980,4321,"LICJ",6804,148,"ASP",1,0,"02",38.166099548339844,13.085599899291992,42,24,10,"20",38.18320083618164,13.095199584960938,22,204,10
236981,4321,"LICJ",10912,197,"ASP",1,0,"07",38.17430114746094,13.08650016784668,33,66.9,404,"25",38.18579864501953,13.120800018310547,50,246.9,679
237071,4322,"LICP",4016,148,"ASP",0,0,"17",38.11600112915039,13.312700271606445,278,174.7,935,"35",38.10499954223633,13.314000129699707,340,354.7,738
237015,4323,"LICR",5574,148,"ASP",1,0,"11",38.07509994506836,15.639599800109863,38,113,,"29",38.06919860839844,15.657500267028809,43,293,
237016,4323,"LICR",6549,148,"ASP",1,0,"15",38.08039855957031,15.645500183105469,84,153,840,"33",38.06549835205078,15.65530014038086,34,333,164
236983,4324,"LICT",8852,148,"ASP",1,0,"13",37.918800354003906,12.475799560546875,10,128,,"31",37.90399932861328,12.500100135803223,24,308,820
236985,4325,"LICZ",8012,98,"ASP",1,0,"10L",37.40510177612305,14.909000396728516,81,98,146,"28R",37.40190124511719,14.936300277709961,81,278,139
236984,4325,"LICZ",8077,148,"ASP",1,0,"10R",37.4031982421875,14.908499717712402,80,98,343,"28L",37.400001525878906,14.936100006103516,64,278,349
260375,4326,"LIDA",,,"UNK",0,0,"08",,,3340,,,"26",,,3407,,
236991,4326,"LIDA",3675,75,"ASP",0,0,"08L",45.885799,11.51,3340,76,203,"26R",45.888302,11.5239,3407,256,95
236990,4326,"LIDA",3609,295,"GRS",0,0,"08R",45.884700775146484,11.510000228881836,3324,75.2,,"26L",45.88719940185547,11.523599624633789,3409,255.2,
260103,29417,"LIDB",2664,,"UNK",0,0,"05",,,1240,,,"23",,,1240,,
237063,4327,"LIDE",3970,98,"ASP",0,0,"11",44.699011,10.661061,147,108,968,"29",44.696475,10.670894,149,288,285
260376,4327,"LIDE",,,"UNK",0,0,"12",,,151,,,"30",,,148,,
326836,29418,"LIDF",4429,164,"SOD",0,0,"05",43.81991958618164,13.019530296325684,54,,,"23",43.82807922363281,13.032258033752441,54,,
316714,29419,"LIDG",2624,75,"ASP",0,0,"03",,,62,3,,"21",,,62,21,
540129,29419,"LIDG",50,50,"ASP",1,0,"H",44.3979,11.854,52,,,,,,,,
353371,29420,"LIDH",3937,98,"GRASS",0,0,"17",45.683445,11.495392,335,,,"35",45.672688,11.497284,335,,
351666,29421,"LIDL",2001,82,"GRS",0,0,"16",45.13309860229492,11.292200088500977,30,,,"34",45.12739944458008,11.29419994354248,30,,
319974,29422,"LIDP",3904,75,"ASPHALT",0,0,"02",44.315498,10.8286,,18,850,"20",44.3256,10.8332,,198,
237029,4328,"LIDR",3937,98,"ASP",0,0,"08",44.363399505615234,12.217399597167969,,81,,"26",44.3651008605957,12.2322998046875,,261,
237030,4328,"LIDR",2625,164,"GRE",0,1,"09",,,,90,,"27",,,,270,
236995,4329,"LIDT",3707,98,"ASP",1,0,"18",46.027269,11.1249,611,181,,"36",46.017083,11.1249,605,1,
350935,29423,"LIDU",2789,66,"ASP",0,0,"02",44.8307991027832,10.86970043182373,69,,,"20",44.83580017089844,10.87279987335205,69,,
520686,30298,"LIDV",3855,265,"GRS",0,0,"10",44.7917,11.6686,,109,1010,"28",44.7894,11.6781,,289,213
319955,30380,"LIDW",2461,164,"G",0,0,"15",,,,,,"33",,,,,
237043,4330,"LIEA",9843,148,"ASP",1,0,"02",40.61980056762695,8.283390045166016,69,25,,"20",40.64440155029297,8.2981595993042,87,205,
236977,4331,"LIED",9793,148,"ASP",1,0,"16L",39.367001,8.96994,97,167,494,"34R",39.340801,8.97763,84,347,495
236976,4331,"LIED",9072,98,"ASP",1,0,"16R",39.365398,8.96778,92,167,,"34L",39.342499,8.97462,81,347,
237017,4332,"LIEE",9196,148,"ASP",1,0,"14",39.260799,9.04347,9,138,,"32",39.2421,9.06511,4,318,
236993,4333,"LIEO",9006,148,"ASP",1,0,"05",40.892398834228516,9.50568962097168,35,53,805,"23",40.90489959716797,9.529569625854492,19,233,495
269324,29424,"LIER",3934,98,"BITUMINOUS",1,0,"14",,,,133,,"32",,,,313,
237045,4334,"LIET",3898,98,"ASP",1,0,"12",39.921600341796875,9.676730155944824,22,121,,"30",39.91590118408203,9.689229965209961,7,301,
518817,518398,"LIGT",656,82,"grass",0,0,"15",,,,,,"33",,,,,
319754,46548,"LIKD",2133,98,"G",0,0,"16",,,,,,"34",,,,,
510481,46548,"LIKD",66,66,"ASP",0,0,"H1",43.948759,12.510264,830,,,,,,,,
301871,29425,"LILA",2100,98,"grass",0,0,"03",44.9229850769043,8.624072074890137,299,,,"21",44.92780303955078,8.62851619720459,299,,
566986,29426,"LILB",1968,49,"ASPH",0,0,"03",,,,,,"21",,,,,
237006,4335,"LILE",4331,98,"ASP",1,0,"16",45.5014,8.09892,925,156,290,"34",45.489201,8.10663,876,336,492
260106,29427,"LILG",2625,,"UNK",0,0,"16",,,863,,,"34",,,863,,
237065,4336,"LILH",3281,98,"ASP",0,0,"16",44.956199645996094,9.014309883117676,399,159.6,,"34",44.94779968261719,9.018759727478027,423,339.6,381
597279,29428,"LILI",1837,75,"Grass",0,0,"09",,,,83,,"27",,,,263,
602381,29429,"LILM",2887,75,"Earth",0,0,"18",,,,178,,"36",,,,358,
236999,4337,"LILN",4659,131,"ASP",0,0,"17",45.7486,8.88754,1050,176,270,"35",45.735802,8.88893,1050,356,270
507723,30429,"LILO",3445,75,"ASP",0,0,"09",46.154179,,,85,,"27",46.154945,9.800769,,265,305
264035,29430,"LILQ",2329,65,"Earth",0,0,"05",43.984612,10.14148,13,51,278,"23",43.987507,10.146428,13,231,380
326867,29431,"LILR",2132,98,"asphalt",0,0,"11",45.16884994506836,9.998294830322266,161,,,"29",45.16761016845703,10.005749702453613,161,,
333349,29432,"LILV",2297,164,"GRASS",0,0,"02L",45.717796,9.591797,745,,,"20R",45.723618,9.595358,745,,
602734,29432,"LILV",2641,46,"ASPHALT",0,0,"02R",45.43,,745,20,797,"20L",45.43,9.36,745,200,814
337064,44003,"LILY",,,"Water",0,0,"01",,,,,,"19",,,,,
237020,4338,"LIMA",3524,98,"ASP",0,0,"10L",45.087299,7.59669,943,101,,"28R",45.0854,7.61006,920,281,820
237019,4338,"LIMA",2461,131,"GRS",0,0,"10R",45.085601806640625,7.600409984588623,935,101.5,,"28L",45.08430099487305,7.609729766845703,923,281.5,820
236978,4339,"LIMB",3543,98,"ASP",0,0,"18",45.544719,9.202325,484,180,,"36",45.535,9.202383,464,360,
237001,4340,"LIMC",12861,197,"ASP",1,0,"17L",45.65039825439453,8.728409767150879,745,169.6,3094,"35R",45.615699768066406,8.737500190734863,691,349.6,
237000,4340,"LIMC",12861,197,"ASP",1,0,"17R",45.64550018310547,8.718729972839355,764,169.6,,"35L",45.610801696777344,8.72780990600586,696,349.6,1329
237060,4341,"LIME",9429,148,"ASP",1,0,"10",45.671036,9.689789,779,105,312,"28",45.66441,9.725433,754,285,427
237061,4341,"LIME",2343,59,"ASP",0,0,"12",45.677925,9.702228,782,121,210,"30",45.674576,9.710052,782,301,328
237021,4342,"LIMF",10827,197,"ASP",1,0,"18",45.215599060058594,7.650569915771484,981,183,2378,"36",45.1859016418457,7.648690223693848,933,3,1148
236971,4343,"LIMG",4698,148,"ASP",1,0,"09",44.0509,8.11848,145,94,279,"27",44.050201,8.13631,103,274,
237011,4344,"LIMJ",9564,148,"ASP",1,0,"10",44.415401458740234,8.824190139770508,9,105,,"28",44.40850067138672,8.859580039978027,12,285,528
237040,4345,"LIML",8012,197,"ASP",1,0,"17",45.456215,9.275867,353,176,,"35",45.434307,9.278228,337,356,
237039,4345,"LIML",1972,72,"BIT",0,1,"17R",45.458,9.26826,353,176,,"35L",45.452599,9.26885,349,356,
237042,4346,"LIMN",9818,94,"ASP",1,0,"17",45.5442008972168,8.66491985321045,585,168,328,"35",45.51789855957031,8.67317008972168,553,348,265
237033,4347,"LIMP",6962,148,"ASP",1,0,"02",44.81769943237305,10.293100357055664,158,17,702,"20",44.835899353027344,10.30109977722168,146,197,597
341992,30196,"LIMR",3035,98,,0,0,"18",44.784156799316406,8.7863187789917,607,,,"36",44.77471923828125,8.787014961242676,607,,
236986,4348,"LIMS",9828,148,"ASP",1,0,"12",44.920799255371094,9.705450057983398,455,118.4,848,"30",44.90800094604492,9.738800048828125,436,298.4,873
237046,4349,"LIMW",4088,98,"ASP",1,0,"09",45.73809814453125,7.359920024871826,1790,85,213,"27",45.73910140991211,7.375860214233398,1773,265,115
236982,4350,"LIMZ",6903,148,"ASP",1,0,"03",44.53960037231445,7.616189956665039,1267,32,,"21",44.555599212646484,7.6304497718811035,1217,212,
319116,319115,"LINF",1804,82,"G",0,0,"06",,,,,,"24",,,,,
335641,29433,"LINL",2014,98,"paved",0,0,"18",,,51,,,"36",,,60,,
253061,29443,"LIPA",8551,144,"ASP",0,0,"05",46.02330017089844,12.583900451660156,321,48,,"23",46.03889846801758,12.60890007019043,410,228,
237009,4352,"LIPB",4698,148,"ASP",1,0,"01",46.451515,11.324127,771,10,,"19",46.465027,11.327637,788,190,200
237010,4352,"LIPB",2290,66,"GRS",0,0,"01R",46.4546012878418,11.326499938964844,773,10.6,,"19L",46.46080017089844,11.328200340270996,782,190.6,
237035,4353,"LIPC",10007,148,"ASP",1,0,"11",44.23040008544922,12.29010009765625,18,116,389,"29",44.21820068359375,12.324299812316895,10,296,377
345495,29434,"LIPD",2395,131,"grass",0,0,"04",,,269,,,"22",,,285,,
237036,4354,"LIPE",9196,148,"ASP",1,0,"12",44.541099548339844,11.272899627685547,120,117,1007,"30",44.52980041503906,11.304400444030762,120,297,1188
312667,29436,"LIPG",2296,,"grass",0,1,"04",,,,,,"22",,,,,
510299,29436,"LIPG",4101,98,"GRS",0,0,"09",45.907,13.5922,,85,,"27",45.908,13.6052,,265,
237008,4355,"LIPH",7941,144,"ASP",1,0,"07",45.644500732421875,12.179900169372559,56,69,254,"25",45.65230178833008,12.208999633789062,51,249,389
237014,4356,"LIPI",8365,144,"ASP",1,0,"06",45.9734992980957,13.035099983215332,163,59,,"24",45.98529815673828,13.063300132751465,179,239,
237025,4357,"LIPK",7907,148,"ASP",1,0,"12",44.199798583984375,12.056699752807617,97,117,,"30",44.189701080322266,12.083399772644043,91,297,
237003,4358,"LIPL",9813,148,"ASP",1,0,"13",45.44160079956055,10.254199981689453,330,135,812,"31",45.422698974609375,10.281100273132324,312,315,812
345132,29437,"LIPM",2625,66,"paved",0,0,"11",,,,,,"29",,,,,
236998,4359,"LIPN",3327,72,"ASP",0,0,"08",45.47079849243164,10.921699523925781,286,74.7,,"26",45.473201751708984,10.934200286865234,271,254.7,
237064,4360,"LIPO",9810,148,"ASP",1,0,"14",45.4380989074707,10.317700386047363,353,135,984,"32",45.41910171508789,10.344799995422363,333,315,640
237059,4361,"LIPQ",9843,148,"ASP",1,0,"09",45.827999114990234,13.447400093078613,37,90,656,"27",45.82780075073242,13.486000061035156,36,270,
236997,4362,"LIPR",9828,148,"ASP",1,0,"13",44.0285,12.597,21,128,1030,"31",44.012001,12.6265,39,308,1006
236992,4363,"LIPS",9816,105,"ASP",1,0,"08",45.68259811401367,12.06820011138916,136,82,956,"26",45.68629837036133,12.106200218200684,137,262,953
237037,4365,"LIPU",3681,98,"ASP",1,0,"04",45.39250183105469,11.843700408935547,44,40,203,"22",45.40019989013672,11.852800369262695,42,220,735
323480,29438,"LIPV",3261,148,"GRASS",0,0,"05",45.42630386352539,12.383955955505371,13,,,"23",45.431575775146484,12.394216537475586,13,,
236994,4366,"LIPX",10064,148,"ASP",1,0,"04",45.387298583984375,10.876299858093262,220,46,189,"22",45.40660095214844,10.904500007629395,238,226,1345
237002,4367,"LIPY",9718,148,"ASP",1,0,"04",43.60689926147461,13.34939956665039,47,45,641,"22",43.62580108642578,13.375300407409668,29,225,492
237024,4368,"LIPZ",9121,148,"ASP",1,0,"04L",45.495201110839844,12.335599899291992,7,42,308,"22R",45.51369857788086,12.359399795532227,7,222,
237023,4368,"LIPZ",10827,148,"ASP",1,0,"04R",45.49409866333008,12.337699890136719,7,42,,"22L",45.51620101928711,12.366000175476074,7,222,
335277,29439,"LIQB",2165,75,"ASP",0,0,"12",43.45668411254883,11.843761444091797,814,,,"30",43.45374298095703,11.850908279418945,814,,
318505,316455,"LIQG",3410,115,"Grass",0,0,"15",43.28980255126953,10.515498161315918,46,150,,"33",43.28194808959961,10.522374153137207,46,,
260105,29440,"LIQL",2986,59,"ASP",0,0,"10",,,39,,,"28",,,35,,
237041,4369,"LIQS",4570,98,"ASP",1,0,"18",43.261199951171875,11.254799842834473,634,178,,"36",43.24869918823242,11.25529956817627,604,358,
337576,29441,"LIQW",2969,75,"ASP",0,0,"18",,,37,,,"36",,,15,,
236988,4370,"LIRA",7226,147,"ASP",1,0,"15",41.808101654052734,12.588800430297852,341,152,,"33",41.790401458740234,12.60099983215332,427,332,
237012,4371,"LIRE",8335,148,"ASP",1,1,"13",41.66109848022461,12.43280029296875,40,130.1,530,"31",41.646400451660156,12.456199645996094,38,310.1,
237013,4371,"LIRE",8138,98,"ASP",1,0,"13R",41.66239929199219,12.434499740600586,,129.9,430,"31L",41.648101806640625,12.457300186157227,,309.9,430
236972,4372,"LIRF",10849,147,"ASP",1,0,"07",41.79930114746094,12.232099533081055,7,70,1365,"25",41.809600830078125,12.269499778747559,5,250,
260377,4372,"LIRF",11818,148,"ASP",1,1,"16C",,,11,163,,"34C",,,4,343,
236974,4372,"LIRF",12801,196,"ASP",1,0,"16L",41.84600067138672,12.261500358581543,14,163,,"34R",41.812400817871094,12.275500297546387,6,343,
236973,4372,"LIRF",12801,196,"ASP",1,0,"16R",41.81549835205078,12.226400375366211,7,163,,"34L",41.78200149536133,12.240400314331055,8,343,1053
237050,4373,"LIRG",3937,197,"GRS",0,0,"04",41.986698150634766,12.732199668884277,288,34.9,,"22",41.99549865722656,12.740500450134277,256,214.9,
237051,4373,"LIRG",4797,98,"ASP",0,0,"18",41.99689865112305,12.741000175476074,289,181,,"36",41.983699798583984,12.740699768066406,243,1,
260104,29442,"LIRH",4695,,"UNK",0,0,"16",,,630,,,"34",,,597,,
237069,4374,"LIRI",6437,148,"ASP",1,0,"05",40.614029,14.902475,,52,,"23",40.623138,14.917969,,232,
236996,4375,"LIRJ",3114,75,"ASP",0,0,"16",42.76599884033203,10.23740005493164,28,160,479,"34",42.757999420166016,10.241399765014648,11,340,285
